customer_id,customer_name,email,phone,age,generation,postcode,postcode_area,distance_from_harrods_km,segment,customer_type,nationality,expected_annual_visits,registration_date,estimated_income,loyalty_member,preferred_contact_method,marketing_opt_in,last_campaign_response,customer_notes,clv,days_since_purchase
CUST-010708,Patricia H. Tomlinson,patricia.tomlinson@gmail.com,,27,Millennial,,,,Regular,Tourist,USA,1,2024-07-28,,,,,,,193781.18,17.0
CUST-010709,Jill  Cooper,jill.cooper@hotmail.com,,22,Gen Z,INTERNATIONAL,,,Regular,Tourist,China,1,2025-01-25,,Standard,,False,,,104532.18,14.0
CUST-010710,Abigail Z. Bradshaw,abigail.bradshaw@yahoo.com,,37,Millennial,,,,High Potential,Tourist,USA,1,2025-06-27,,,Email,,,,424045.0,133.0
CUST-010711,Clive L. Ahmed,clive.ahmed@outlook.com,,43,Gen X,,,,Regular,Tourist,Saudi Arabia,1,2025-03-13,,Standard,,False,,,856012.52,12.0
CUST-010712,June  Saunders,june.saunders@yahoo.com,,26,Gen Z,,,,High Potential,Tourist,USA,1,2025-01-12,,,Email,False,,,545768.3,160.0
CUST-010713,Charlotte U. Jones,charlotte.jones@yahoo.com,,42,Millennial,,,,High Potential,Tourist,UAE,1,2025-07-14,,,,False,,,185669.7,103.0
CUST-010714,Shaun  Hudson,shaun.hudson@outlook.com,,39,Millennial,,,,Regular,Tourist,USA,1,2025-06-14,,,,False,,,67904.94,43.0
CUST-010715,Jade M. Rogers,jade.rogers@icloud.com,,27,Millennial,,,,High Potential,Tourist,Japan,1,2025-03-04,,,Email,,,,34048.0,26.0
CUST-010716,Hazel  Ali,hazel.ali@icloud.com,,34,Millennial,INTERNATIONAL,,,Regular,Tourist,Saudi Arabia,1,2025-12-13,,Standard,,,,,142822.56,98.0
CUST-010717,Joseph E. Kemp,joseph.kemp@outlook.com,,44,Gen X,,,,Regular,Tourist,Saudi Arabia,1,2024-07-28,,,,False,,,819863.62,447.0
CUST-010718,Heather  Pugh,heather.pugh@yahoo.com,,45,Gen X,INTERNATIONAL,,,Regular,Tourist,USA,1,2025-02-18,,,Email,,,,324971.87,31.0
CUST-010719,Dawn S. Smith,dawn.smith@hotmail.com,,57,Gen X,INTERNATIONAL,,,Regular,Tourist,Saudi Arabia,1,2024-10-01,,,,,,,133969.05,149.0
CUST-010720,Carole  Bennett,carole.bennett@gmail.com,,38,Millennial,INTERNATIONAL,,,High Potential,Tourist,China,1,2024-01-19,,,,False,,,211612.76,90.0
CUST-010721,Graham  Craig,graham.craig@yahoo.com,,29,Millennial,,,,Regular,Tourist,USA,1,2025-10-20,,,,,,,154907.14,148.0
CUST-010722,Gillian P. Dixon,gillian.dixon@outlook.com,,32,Millennial,,,,High Potential,Tourist,China,1,2024-04-17,,,,False,,,509194.96,3.0
CUST-010723,Philip  Finch,philip.finch@icloud.com,,46,Gen X,INTERNATIONAL,,,High Potential,Tourist,USA,1,2025-01-19,,,,,,,198106.80000000002,129.0
CUST-010724,Ruth  Parry,ruth.parry@icloud.com,,47,Gen X,,,,High Potential,Tourist,UAE,1,2024-08-27,,,,,,,298354.07,161.0
CUST-010725,Jack  Lewis,jack.lewis@outlook.com,,34,Millennial,INTERNATIONAL,,,Regular,Tourist,Italy,1,2024-04-26,,,,False,,,61613.06,347.0
CUST-010726,Tina  Martin,tina.martin@icloud.com,,23,Gen Z,,,,High Potential,Tourist,USA,1,2025-01-12,,,Email,,,,32547.11,579.0
CUST-010727,Jasmine M. Powell,jasmine.powell@gmail.com,,44,Gen X,,,,High Potential,Tourist,UAE,1,2024-12-16,,,,False,,,1166304.14,14.0
CUST-010728,Martyn D. Dobson,martyn.dobson@hotmail.com,,40,Millennial,,,,High Potential,Tourist,China,1,2025-03-06,,,,,,,121127.06,92.0
CUST-010729,Denise K. Summers,denise.summers@gmail.com,,53,Gen X,INTERNATIONAL,,,Regular,Tourist,France,1,2025-01-03,,,,False,,,505526.66000000003,184.0
CUST-010730,Martyn P. Farmer,martyn.farmer@outlook.com,,34,Millennial,,,,Regular,Tourist,Italy,1,2025-11-12,,,,,,,93179.45999999999,232.0
CUST-010731,Rebecca V. Jones,rebecca.jones@yahoo.com,,22,Gen Z,,,,Regular,Tourist,USA,1,2024-05-19,,,Email,,,,67716.67,12.0
CUST-010732,Raymond H. Smith,raymond.smith@hotmail.com,,40,Millennial,,,,Regular,Tourist,China,1,2024-08-02,,Standard,Email,,,,163660.76,146.0
CUST-010733,Rosemary B. Short,rosemary.short@icloud.com,,31,Millennial,,,,High Potential,Tourist,China,1,2025-06-13,,,,,,,546142.01,9.0
CUST-010734,Emma W. Moore,emma.moore@gmail.com,,55,Gen X,INTERNATIONAL,,,Regular,Tourist,China,1,2025-05-25,,,Email,False,,,763783.4299999999,24.0
CUST-010735,Alex  Cooper,alex.cooper@yahoo.com,,41,Millennial,INTERNATIONAL,,,Regular,Tourist,Saudi Arabia,1,2025-04-03,,,,False,,,79435.72,113.0
CUST-010736,Leonard S. Lane,leonard.lane@hotmail.com,,26,Gen Z,INTERNATIONAL,,,High Potential,Tourist,Italy,1,2025-05-26,,Standard,,False,,,458928.26,233.0
CUST-010737,Norman J. Edwards,norman.edwards@outlook.com,,30,Millennial,INTERNATIONAL,,,Regular,Tourist,China,1,2025-09-03,,Standard,,,,,152854.55,12.0
CUST-010738,Gareth  Mason,gareth.mason@hotmail.com,,41,Millennial,,,,VIP,Tourist,Italy,1,2025-03-17,,Standard,Email,,,,22236.38,107.0
CUST-010739,Kerry  Smith,kerry.smith@yahoo.com,,42,Millennial,,,,VIP,Tourist,Italy,1,2025-10-14,,,,,,,47011.48,207.0
CUST-010740,Deborah H. Goodwin,deborah.goodwin@yahoo.com,,32,Millennial,,,,Regular,Tourist,Italy,1,2024-05-09,,Standard,,,,,205202.08999999997,41.0
CUST-010741,Geoffrey  Smith,geoffrey.smith@yahoo.com,,54,Gen X,INTERNATIONAL,,,Regular,Tourist,USA,1,2025-03-13,,,,,,,175839.32,21.0
CUST-010742,Allan  Hart,allan.hart@outlook.com,,55,Gen X,,,,Regular,Tourist,USA,1,2025-03-28,,Standard,,False,,,155907.84,121.0
CUST-010743,Marie  Moore,marie.moore@hotmail.com,,28,Millennial,,,,Regular,Tourist,China,1,2025-05-28,,,,,,,60064.02,104.0
CUST-010744,Jayne L. Slater,jayne.slater@icloud.com,,48,Gen X,INTERNATIONAL,,,Regular,Tourist,USA,1,2024-07-03,,,,,,,63679.380000000005,184.0
CUST-010745,Judith  Roberts,judith.roberts@outlook.com,,27,Millennial,,,,Regular,Tourist,China,1,2024-12-14,,,,,,,317247.77,44.0
CUST-010746,Amber  Davies,amber.davies@yahoo.com,,49,Gen X,,,,High Potential,Tourist,USA,1,2024-03-31,,,Email,,,,116438.84999999999,36.0
CUST-010747,Declan  Stevenson,declan.stevenson@hotmail.com,,53,Gen X,,,,High Potential,Tourist,UAE,1,2025-05-31,,,,,,,301819.5,16.0
CUST-010748,Carole Z. Thornton,carole.thornton@outlook.com,,52,Gen X,,,,Regular,Tourist,USA,1,2024-08-21,,,,False,,,179663.83,83.0
CUST-010749,Natalie  Fraser,natalie.fraser@yahoo.com,,49,Gen X,INTERNATIONAL,,,Regular,Tourist,Saudi Arabia,1,2024-12-13,,,,False,,,178167.54,101.0
CUST-010750,Owen  Vincent,owen.vincent@yahoo.com,,35,Millennial,INTERNATIONAL,,,High Potential,Tourist,China,1,2024-03-15,,,Email,,,,171221.76,6.0
CUST-010751,Sian  Brown,sian.brown@yahoo.com,,37,Millennial,,,,Regular,Tourist,Saudi Arabia,1,2024-09-24,,,Email,,,,87724.34,167.0
CUST-010752,Bruce N. Begum,bruce.begum@gmail.com,,33,Millennial,,,,Regular,Tourist,China,1,2024-02-24,,,,False,,,34599.369999999995,526.0
CUST-010753,Susan  Manning,susan.manning@hotmail.com,,22,Gen Z,,,,Regular,Tourist,UAE,1,2025-06-30,,,,False,,,306275.8,160.0
CUST-010754,Angela  Gray,angela.gray@icloud.com,,47,Gen X,,,,High Potential,Tourist,USA,1,2024-08-16,,,,False,,,147344.66,299.0
CUST-010755,Craig  Hilton,craig.hilton@yahoo.com,,22,Gen Z,INTERNATIONAL,,,Regular,Tourist,USA,1,2025-02-11,,,,False,,,193380.55000000002,141.0
CUST-010756,Anthony P. Martin,anthony.martin@outlook.com,,43,Gen X,INTERNATIONAL,,,Regular,Tourist,Italy,1,2025-06-28,,,,False,,,42026.369999999995,150.0
CUST-010757,Graham  Holmes,graham.holmes@hotmail.com,,22,Gen Z,INTERNATIONAL,,,High Potential,Tourist,USA,1,2025-04-04,,,,,,,128570.79,41.0
CUST-010758,Alice  Bird,alice.bird@hotmail.com,,44,Gen X,,,,Regular,Tourist,Italy,1,2025-12-20,,,Email,,,,207858.46,159.0
CUST-010759,Toby V. Powell,toby.powell@icloud.com,,47,Gen X,,,,High Potential,Tourist,Japan,1,2025-07-19,,,,,,,124902.19,51.0
CUST-010760,Megan  Roberts,megan.roberts@hotmail.com,,41,Millennial,INTERNATIONAL,,,High Potential,Tourist,China,1,2025-11-20,,,,,,,304751.55,15.0
CUST-010761,Zoe  Robinson,zoe.robinson@outlook.com,,55,Gen X,INTERNATIONAL,,,Regular,Tourist,UAE,1,2024-01-26,,Standard,Email,,,,317267.91000000003,38.0
CUST-010762,Martin T. Palmer,martin.palmer@icloud.com,,53,Gen X,,,,VIP,Tourist,Saudi Arabia,1,2024-04-29,,,,False,,,396620.9,155.0
CUST-010763,Lydia E. Goddard,lydia.goddard@yahoo.com,,49,Gen X,,,,High Potential,Tourist,China,1,2025-01-16,,Standard,,,,,112136.89,5.0
CUST-010764,June C. Ward,june.ward@outlook.com,,31,Millennial,,,,Regular,Tourist,Saudi Arabia,1,2025-02-12,,,,False,,,214249.95,48.0
CUST-010765,Amanda D. Lucas,amanda.lucas@hotmail.com,,31,Millennial,,,,High Potential,Tourist,USA,1,2025-07-15,,,,,,,1069524.5,151.0
CUST-010766,Keith  Hobbs,keith.hobbs@yahoo.com,,45,Gen X,,,,High Potential,Tourist,USA,1,2025-05-20,,Standard,,,,,523370.48000000004,52.0
CUST-010767,Howard  Stevens,howard.stevens@outlook.com,,51,Gen X,INTERNATIONAL,,,Regular,Tourist,China,1,2025-06-06,,,,,,,362504.08,8.0
CUST-010768,Paul  Woods,paul.woods@outlook.com,,36,Millennial,,,,High Potential,Tourist,Italy,1,2024-11-20,,,Email,False,,,72711.46,206.0
CUST-010769,Donna R. Edwards,donna.edwards@hotmail.com,,26,Gen Z,,,,High Potential,Tourist,France,1,2024-06-12,,,,,,,409562.4,179.0
CUST-010770,Brandon C. Gibbs,brandon.gibbs@gmail.com,,22,Gen Z,,,,High Potential,Tourist,China,1,2025-08-18,,,,False,,,154190.53,60.0
CUST-010771,Joel U. Evans,joel.evans@icloud.com,,47,Gen X,INTERNATIONAL,,,High Potential,Tourist,China,1,2024-05-04,,,,,,,346599.01,232.0
CUST-010772,Gerald M. Johnson,gerald.johnson@hotmail.com,,35,Millennial,,,,VIP,Tourist,China,1,2025-03-23,,,,,,,116869.24,104.0
CUST-010773,Dominic  Thomson,dominic.thomson@outlook.com,,44,Gen X,,,,Regular,Tourist,USA,1,2024-07-27,,,,,,,39149.68,208.0
CUST-010774,Paul  Jones,paul.jones@icloud.com,,39,Millennial,,,,High Potential,Tourist,Saudi Arabia,1,2025-06-25,,Standard,,,,,232432.83000000002,106.0
CUST-010775,Geoffrey  Lane,geoffrey.lane@gmail.com,,26,Gen Z,,,,Regular,Tourist,USA,1,2024-06-25,,,,False,,,236120.01,110.0
CUST-010776,Lydia  Archer,lydia.archer@yahoo.com,,43,Gen X,,,,Regular,Tourist,Saudi Arabia,1,2025-03-22,,,,False,,,64660.39,13.0
CUST-010777,Dominic  Campbell,dominic.campbell@outlook.com,,35,Millennial,INTERNATIONAL,,,Regular,Tourist,France,1,2024-04-11,,,Email,False,,,311852.03,171.0
CUST-010778,Phillip  Wilson,phillip.wilson@yahoo.com,,39,Millennial,,,,VIP,Tourist,USA,1,2025-11-27,,,,False,,,47894.27,19.0
CUST-010779,Leigh  Griffin,leigh.griffin@icloud.com,,46,Gen X,INTERNATIONAL,,,Regular,Tourist,USA,1,2025-11-13,,Standard,,False,,,425953.54000000004,160.0
CUST-010780,Philip  Tyler,philip.tyler@hotmail.com,,24,Gen Z,,,,Regular,Tourist,Saudi Arabia,1,2024-01-20,,Standard,Email,,,,124244.65,163.0
CUST-010781,Wayne  Ahmed,wayne.ahmed@hotmail.com,,47,Gen X,,,,Regular,Tourist,UAE,1,2024-12-07,,,,,,,234320.34,14.0
CUST-010782,Diana  Garner,diana.garner@yahoo.com,,36,Millennial,,,,High Potential,Tourist,USA,1,2024-07-29,,,,,,,193697.27,165.0
CUST-010783,Owen  Barrett,owen.barrett@gmail.com,,43,Gen X,,,,High Potential,Tourist,UAE,1,2024-11-04,,,,,,,145410.97,2.0
CUST-010784,Frederick E. Williamson,frederick.williamson@gmail.com,,41,Millennial,INTERNATIONAL,,,High Potential,Tourist,China,1,2024-04-09,,Standard,,,,,187391.65,55.0
CUST-010785,Natalie E. Evans,natalie.evans@outlook.com,,49,Gen X,INTERNATIONAL,,,Regular,Tourist,France,1,2024-12-25,,,,,,,123817.5,91.0
CUST-010786,Albert H. Morris,albert.morris@hotmail.com,,39,Millennial,,,,Regular,Tourist,Russia,1,2025-07-19,,,,False,,,120928.01,62.0
CUST-010787,Dylan M. Ford,dylan.ford@outlook.com,,56,Gen X,,,,Regular,Tourist,USA,1,2025-07-19,,,,,,,62447.659999999996,61.0
CUST-010788,Luke  Cooke,luke.cooke@hotmail.com,,49,Gen X,INTERNATIONAL,,,Regular,Tourist,USA,1,2024-11-18,,,,,,,91210.52,93.0
CUST-010789,Lydia  Brown,lydia.brown@yahoo.com,,47,Gen X,INTERNATIONAL,,,Regular,Tourist,China,1,2024-01-22,,,,,,,176384.59000000003,5.0
CUST-010790,Benjamin U. Webb,benjamin.webb@yahoo.com,,44,Gen X,,,,VIP,Tourist,USA,1,2024-12-21,,,Email,False,,,205159.7,236.0
CUST-010791,Glen  Ellis,glen.ellis@yahoo.com,,23,Gen Z,,,,High Potential,Tourist,Italy,1,2025-10-14,,,,,,,128308.38,218.0
CUST-010792,Henry M. Adams,henry.adams@yahoo.com,,38,Millennial,,,,Regular,Tourist,UAE,1,2025-10-21,,,,,,,166048.88999999998,306.0
CUST-010793,Neil J. Welch,neil.welch@outlook.com,,37,Millennial,,,,Regular,Tourist,UAE,1,2025-12-28,,,,,,,128780.35,25.0
CUST-010794,Arthur  Hussain,arthur.hussain@yahoo.com,,23,Gen Z,INTERNATIONAL,,,Regular,Tourist,USA,1,2024-02-09,,,,,,,658608.45,95.0
CUST-010795,Abigail  Davis,abigail.davis@gmail.com,,24,Gen Z,,,,High Potential,Tourist,Japan,1,2025-08-01,,,,,,,115469.73000000001,146.0
CUST-010796,Malcolm  Akhtar,malcolm.akhtar@icloud.com,,26,Gen Z,INTERNATIONAL,,,Regular,Tourist,Italy,1,2024-03-10,,,,False,,,105351.37,176.0
CUST-010797,Damien  Bevan,damien.bevan@hotmail.com,,62,Boomer,,,,High Potential,Tourist,Italy,1,2025-06-25,,,,,,,220001.36000000002,64.0
CUST-010798,Shannon Y. Williams,shannon.williams@outlook.com,,34,Millennial,,,,High Potential,Tourist,Italy,1,2025-10-05,,,,,,,78609.1,63.0
CUST-010799,Bruce  Morris,bruce.morris@hotmail.com,,37,Millennial,,,,Regular,Tourist,China,1,2025-06-18,,,Email,,,,140921.97,111.0
CUST-010800,Julian Y. Preston,julian.preston@gmail.com,,30,Millennial,,,,High Potential,Tourist,UAE,1,2025-06-26,,,,,,,89148.52,397.0
CUST-010801,Peter Q. Wells,peter.wells@hotmail.com,,22,Gen Z,INTERNATIONAL,,,Regular,Tourist,China,1,2024-04-22,,,,False,,,115778.24,334.0
CUST-010802,Philip  Turner,philip.turner@gmail.com,,25,Gen Z,INTERNATIONAL,,,Regular,Tourist,Germany,1,2024-07-29,,,Email,,,,503528.56,60.0
CUST-010803,Alexandra V. Howard,alexandra.howard@outlook.com,,53,Gen X,INTERNATIONAL,,,Regular,Tourist,France,1,2025-02-11,,,Email,,,,113976.52,11.0
CUST-010804,Michelle K. Jackson,michelle.jackson@gmail.com,,50,Gen X,,,,Regular,Tourist,Italy,1,2025-07-30,,Standard,,False,,,122475.17,13.0
CUST-010805,Sophie R. Rose,sophie.rose@outlook.com,,36,Millennial,,,,High Potential,Tourist,France,1,2024-01-25,,,,,,,223153.58000000002,9.0
CUST-010806,Charlotte  Thompson,charlotte.thompson@gmail.com,,48,Gen X,,,,Regular,Tourist,USA,1,2025-10-25,,,,,,,191325.27000000002,16.0
CUST-010807,Graeme  Lambert,graeme.lambert@yahoo.com,,40,Millennial,,,,High Potential,Tourist,China,1,2025-01-10,,,,False,,,168650.71000000002,102.0
CUST-010808,Malcolm N. Power,malcolm.power@gmail.com,,28,Millennial,INTERNATIONAL,,,High Potential,Tourist,Italy,1,2024-12-04,,,,False,,,147447.67,155.0
CUST-010809,Lawrence  Hutchinson,lawrence.hutchinson@hotmail.com,,54,Gen X,INTERNATIONAL,,,Regular,Tourist,Saudi Arabia,1,2025-05-13,,,,,,,201108.25,203.0
CUST-010810,Fiona  Clark,,,22,Gen Z,INTERNATIONAL,,,Regular,Tourist,China,1,2024-05-14,,,,,,,537342.9,9.0
CUST-010811,Brenda Z. Richardson,brenda.richardson@icloud.com,,38,Millennial,,,,Regular,Tourist,USA,1,2025-02-15,,,,False,,,36213.52,186.0
CUST-010812,Maria  Noble,maria.noble@outlook.com,,28,Millennial,,,,Regular,Tourist,China,1,2025-08-31,,,,False,,,475651.35,120.0
CUST-010813,Bryan A. Ross,bryan.ross@yahoo.com,,29,Millennial,INTERNATIONAL,,,High Potential,Tourist,China,1,2024-02-22,,,,False,,,562119.32,153.0
CUST-010814,Dawn  Shepherd,dawn.shepherd@outlook.com,,31,Millennial,INTERNATIONAL,,,High Potential,Tourist,Germany,1,2024-09-06,,,,,,,108751.47,325.0
CUST-010815,Claire W. Foster,claire.foster@outlook.com,,40,Millennial,,,,Regular,Tourist,France,1,2025-09-17,,,,False,,,87964.57,53.0
CUST-010816,Steven L. Francis,steven.francis@yahoo.com,,48,Gen X,,,,Regular,Tourist,USA,1,2024-11-19,,,,False,,,303905.78,10.0
CUST-010817,Max  Lynch,max.lynch@hotmail.com,,22,Gen Z,,,,High Potential,Tourist,Germany,1,2025-06-06,,,,,,,15957.640000000001,53.0
CUST-010818,Sophie  Owens,sophie.owens@icloud.com,,43,Gen X,,,,High Potential,Tourist,USA,1,2024-12-12,,,,False,,,189515.91,226.0
CUST-010819,Callum  Greenwood,callum.greenwood@gmail.com,,22,Gen Z,INTERNATIONAL,,,Regular,Tourist,France,1,2024-01-20,,,,,,,27333.329999999998,58.0
CUST-010820,Janet T. Goodwin,janet.goodwin@gmail.com,,23,Gen Z,,,,High Potential,Tourist,UAE,1,2024-06-15,,,,False,,,129772.93,13.0
CUST-010821,Francesca  Perry,francesca.perry@yahoo.com,,32,Millennial,INTERNATIONAL,,,High Potential,Tourist,Saudi Arabia,1,2025-11-10,,,,,,,725720.22,56.0
CUST-010822,Karen R. Griffiths,karen.griffiths@outlook.com,,43,Gen X,,,,High Potential,Tourist,Saudi Arabia,1,2025-11-15,,,,False,,,998863.1,64.0
CUST-010823,Jack Y. Newton,jack.newton@gmail.com,,45,Gen X,,,,Regular,Tourist,France,1,2024-06-02,,,,False,,,244868.77000000002,5.0
CUST-010824,Beth  Khan,beth.khan@hotmail.com,,25,Gen Z,,,,High Potential,Tourist,USA,1,2025-12-12,,Standard,,False,,,409294.41000000003,172.0
CUST-010825,Leah O. Wood,leah.wood@gmail.com,,32,Millennial,,,,High Potential,Tourist,Japan,1,2024-10-24,,Standard,,,,,142338.90999999997,302.0
CUST-010826,Allan F. Perry,allan.perry@yahoo.com,,33,Millennial,,,,Regular,Tourist,UAE,1,2025-05-10,,Standard,,,,,79930.87,16.0
CUST-010827,Grace I. Hewitt,grace.hewitt@yahoo.com,,22,Gen Z,,,,Regular,Tourist,China,1,2025-05-21,,,Email,False,,,638796.06,58.0
CUST-010828,Marcus  Cole,marcus.cole@yahoo.com,,26,Gen Z,,,,Regular,Tourist,UAE,1,2024-10-16,,,,False,,,77708.82,141.0
CUST-010829,Callum  Francis,callum.francis@yahoo.com,,43,Gen X,,,,Regular,Tourist,China,1,2024-02-16,,,Email,False,,,330435.22,143.0
CUST-010830,Benjamin  Ashton,benjamin.ashton@yahoo.com,,53,Gen X,,,,Regular,Tourist,China,1,2025-02-20,,,,,,,164699.1,130.0
CUST-010831,Victor  Riley,victor.riley@icloud.com,,45,Gen X,INTERNATIONAL,,,Regular,Tourist,USA,1,2025-02-04,,,Email,,,,433388.65,188.0
CUST-010832,Danny E. Fisher,danny.fisher@hotmail.com,,38,Millennial,,,,High Potential,Tourist,Saudi Arabia,1,2024-11-07,,,,,,,37287.93,30.0
CUST-010833,Frank W. Lord,frank.lord@gmail.com,,38,Millennial,,,,High Potential,Tourist,UAE,1,2024-04-25,,,Email,False,,,27559.71,231.0
CUST-010834,Connor D. Cole,connor.cole@outlook.com,,58,Gen X,INTERNATIONAL,,,Regular,Tourist,China,1,2025-04-14,,,Email,,,,435319.92,9.0
CUST-010835,Bruce  Webb,bruce.webb@yahoo.com,,46,Gen X,INTERNATIONAL,,,Regular,Tourist,Japan,1,2024-06-20,,Standard,,False,,,60171.46,81.0
CUST-010836,Ruth  Lloyd,ruth.lloyd@yahoo.com,,27,Millennial,INTERNATIONAL,,,Regular,Tourist,Japan,1,2024-05-16,,,Email,False,,,140658.62,5.0
CUST-010837,Anne  Owen,anne.owen@yahoo.com,,42,Millennial,,,,Regular,Tourist,USA,1,2025-06-20,,Standard,Email,False,,,21806.82,45.0
CUST-010838,Katy C. Bull,katy.bull@outlook.com,,46,Gen X,,,,High Potential,Tourist,China,1,2024-11-25,,,,False,,,644008.5800000001,15.0
CUST-010839,Ronald  Wilson,ronald.wilson@gmail.com,,29,Millennial,,,,Regular,Tourist,Saudi Arabia,1,2024-10-13,,,Email,False,,,670888.64,156.0
CUST-010840,Patricia  King,patricia.king@yahoo.com,,41,Millennial,,,,High Potential,Tourist,USA,1,2024-05-23,,,,False,,,200294.94,161.0
CUST-010841,Rachael C. Hunt,rachael.hunt@outlook.com,,55,Gen X,INTERNATIONAL,,,Regular,Tourist,China,1,2024-05-29,,,,,,,83168.93,219.0
CUST-010842,Hugh  Marshall,hugh.marshall@icloud.com,,25,Gen Z,,,,High Potential,Tourist,France,1,2025-05-05,,,,,,,91298.21,9.0
CUST-010843,Fiona J. Booth,fiona.booth@icloud.com,,-47,Gen X,INTERNATIONAL,,,Regular,Tourist,Japan,1,2025-05-26,,,Email,,,,148450.80000000002,151.0
CUST-010844,Andrea J. Harris,andrea.harris@hotmail.com,,40,Millennial,,,,High Potential,Tourist,China,1,2024-05-17,,,,,,,439623.16,171.0
CUST-010845,Leonard Z. Evans,leonard.evans@icloud.com,,66,Boomer,INTERNATIONAL,,,Regular,Tourist,USA,1,2024-09-22,,,Email,,,,673055.71,50.0
CUST-010846,Leon  Wood,leon.wood@outlook.com,,39,Millennial,,,,VIP,Tourist,USA,1,2025-04-16,,,,,,,218582.58000000002,249.0
CUST-010847,Lorraine  Mitchell,lorraine.mitchell@yahoo.com,,47,Gen X,,,,High Potential,Tourist,China,1,2025-10-29,,,,,,,125755.47,68.0
CUST-010848,Hollie  Patel,hollie.patel@yahoo.com,,51,Gen X,INTERNATIONAL,,,VIP,Tourist,China,1,2024-09-24,,,,,,,120903.98999999999,86.0
CUST-010849,Christian U. Patel,christian.patel@icloud.com,,42,Millennial,INTERNATIONAL,,,Regular,Tourist,USA,1,2025-06-20,,,,False,,,508552.4099999999,47.0
CUST-010850,Danny R. Cooper,,,41,Millennial,,,,Regular,Tourist,USA,1,2024-03-01,,,Email,,,,50566.65,468.0
CUST-010851,Iain J. May,iain.may@hotmail.com,,22,Gen Z,,,,Regular,Tourist,UAE,1,2024-02-03,,Standard,,False,,,127245.58000000002,25.0
CUST-010852,Marian  Jordan,marian.jordan@outlook.com,,40,Millennial,,,,High Potential,Tourist,Russia,1,2024-07-06,,Standard,,False,,,382366.81,6.0
CUST-010853,Bruce  Rose,bruce.rose@gmail.com,,27,Millennial,,,,High Potential,Tourist,Italy,1,2025-10-14,,,,False,,,110497.66,207.0
CUST-010854,Leon  Hancock,leon.hancock@gmail.com,,58,Gen X,,,,High Potential,Tourist,Russia,1,2024-12-13,,Standard,,,,,266687.65,21.0
CUST-010855,Jacqueline  Burgess,jacqueline.burgess@yahoo.com,,27,Millennial,INTERNATIONAL,,,Regular,Tourist,China,1,2025-09-27,,Standard,,,,,85138.01,11.0
CUST-010856,Annette F. Mills,annette.mills@yahoo.com,,22,Gen Z,INTERNATIONAL,,,Regular,Tourist,China,1,2025-11-24,,,,False,,,143685.74,66.0
CUST-010857,Samuel D. Griffiths,samuel.griffiths@yahoo.com,,22,Gen Z,INTERNATIONAL,,,Regular,Tourist,USA,1,2024-12-03,,,,,,,126345.07,16.0
CUST-010858,Michelle J. Hussain,michelle.hussain@outlook.com,,40,Millennial,,,,Regular,Tourist,UAE,1,2024-06-08,,,Email,False,,,308304.24,74.0
CUST-010859,Natalie  Kaur,natalie.kaur@gmail.com,,44,Gen X,,,,High Potential,Tourist,China,1,2024-01-04,,,Email,,,,163055.16,113.0
CUST-010860,Bradley  Cooke,bradley.cooke@yahoo.com,,35,Millennial,INTERNATIONAL,,,High Potential,Tourist,Saudi Arabia,1,2025-07-14,,,,,,,383194.58,211.0
CUST-010861,Shannon  Ward,shannon.ward@icloud.com,,36,Millennial,,,,Regular,Tourist,UAE,1,2024-11-07,,Standard,Email,,,,334953.93,92.0
CUST-010862,Gary  Davis,gary.davis@hotmail.com,,48,Gen X,,,,Regular,Tourist,USA,1,2024-09-18,,,,False,,,81013.55,22.0
CUST-010863,Stacey  Baldwin,stacey.baldwin@hotmail.com,,36,Millennial,,,,Regular,Tourist,Saudi Arabia,1,2025-04-12,,,Email,False,,,83160.4,25.0
CUST-010864,Norman  Oliver,norman.oliver@outlook.com,,46,Gen X,INTERNATIONAL,,,Regular,Tourist,China,1,2024-06-24,,,,,,,594404.21,9.0
CUST-010865,Andrea N. Jones,andrea.jones@outlook.com,,22,Gen Z,,,,Regular,Tourist,Italy,1,2024-01-03,,,,False,,,47977.39,16.0
CUST-010866,Hugh  Cooper,hugh.cooper@outlook.com,,37,Millennial,,,,VIP,Tourist,China,1,2024-04-24,,,,False,,,627939.31,88.0
CUST-010867,Brandon  Brown,brandon.brown@gmail.com,,-22,Gen Z,,,,High Potential,Tourist,USA,1,2024-04-05,,,,False,,,73723.03,224.0
CUST-010868,Frank  Stevens,frank.stevens@hotmail.com,,27,Millennial,,,,Regular,Tourist,USA,1,2025-05-15,,,,False,,,1310466.13,60.0
CUST-010869,Stewart  Archer,stewart.archer@hotmail.com,,52,Gen X,,,,Regular,Tourist,China,1,2025-03-03,,,,False,,,30864.61,15.0
CUST-010870,Stacey  Reed,stacey.reed@hotmail.com,,31,Millennial,,,,High Potential,Tourist,USA,1,2024-05-25,,,,,,,477648.91,40.0
CUST-010871,Billy  Turnbull,billy.turnbull@outlook.com,,39,Millennial,,,,Regular,Tourist,Saudi Arabia,1,2025-05-22,,,,,,,122283.56,170.0
CUST-010872,Victor  Lloyd,,,37,Millennial,,,,High Potential,Tourist,Germany,1,2024-05-24,,,,,,,44514.7,26.0
CUST-010873,Mathew C. Marshall,mathew.marshall@yahoo.com,,40,Millennial,INTERNATIONAL,,,Regular,Tourist,Japan,1,2024-05-17,,,,,,,583197.81,151.0
